date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:37:32	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/tw_he_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/tw_he_____share_shot___.html	(from https://fast.com/he/)
15:37:33	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/ar/share/____share_shot___.html	C:/My%20Web%20Sites/fast/fast.com/ar/share/____share_shot___.html	(from https://fast.com/ar/)
15:37:34	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/fb_ar_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/fb_ar_____share_shot___.html	(from https://fast.com/ar/)
15:37:35	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/tw_ar_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/tw_ar_____share_shot___.html	(from https://fast.com/ar/)
15:37:37	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/th/share/____share_shot___.html	C:/My%20Web%20Sites/fast/fast.com/th/share/____share_shot___.html	(from https://fast.com/th/)
15:37:39	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/fb_th_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/fb_th_____share_shot___.html	(from https://fast.com/th/)
15:37:40	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/tw_th_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/tw_th_____share_shot___.html	(from https://fast.com/th/)
15:37:42	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/zh/cn/share/____share_shot___.html	C:/My%20Web%20Sites/fast/fast.com/zh/cn/share/____share_shot___.html	(from https://fast.com/zh/cn/)
15:37:44	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/fb_zh-CN_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/fb_zh-CN_____share_shot___.html	(from https://fast.com/zh/cn/)
15:37:45	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/tw_zh-CN_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/tw_zh-CN_____share_shot___.html	(from https://fast.com/zh/cn/)
15:37:46	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/zh/tw/share/____share_shot___.html	C:/My%20Web%20Sites/fast/fast.com/zh/tw/share/____share_shot___.html	(from https://fast.com/zh/tw/)
15:37:48	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/fb_zh-TW_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/fb_zh-TW_____share_shot___.html	(from https://fast.com/zh/tw/)
15:37:49	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/tw_zh-TW_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/tw_zh-TW_____share_shot___.html	(from https://fast.com/zh/tw/)
15:37:50	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/ja/share/____share_shot___.html	C:/My%20Web%20Sites/fast/fast.com/ja/share/____share_shot___.html	(from https://fast.com/ja/)
15:37:51	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/fb_ja_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/fb_ja_____share_shot___.html	(from https://fast.com/ja/)
15:37:52	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/tw_ja_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/tw_ja_____share_shot___.html	(from https://fast.com/ja/)
15:37:53	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/ko/share/____share_shot___.html	C:/My%20Web%20Sites/fast/fast.com/ko/share/____share_shot___.html	(from https://fast.com/ko/)
15:37:55	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/fb_ko_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/fb_ko_____share_shot___.html	(from https://fast.com/ko/)
15:37:56	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/assets/share/tw_ko_____share_shot___.png	C:/My%20Web%20Sites/fast/fast.com/assets/share/tw_ko_____share_shot___.html	(from https://fast.com/ko/)
15:38:00	1590/1590	---M-Z	200	added ('OK')	image/svg+xml	etag:%224c754a44f0c2f23e5b07132f0b99dbc5%22	https://fast.com/assets/new-logo-vert-37861c.svg	C:/My%20Web%20Sites/fast/fast.com/assets/new-logo-vert-37861c.svg	(from https://fast.com/app-809f4b.css)
15:38:01	6515/6515	---M--	200	added ('OK')	image/png	etag:%22f906b91c5a4ca273b779e25eddd9596b%22	https://fast.com/assets/poweredby-fit-4f0259.png	C:/My%20Web%20Sites/fast/fast.com/assets/poweredby-fit-4f0259.png	(from https://fast.com/app-809f4b.css)
15:38:02	3952/3952	---M-Z	200	added ('OK')	image/svg+xml	etag:%2272fdd0de18bc1887e1d8b2312b3ac65e%22	https://fast.com/assets/poweredby-865a3b.svg	C:/My%20Web%20Sites/fast/fast.com/assets/poweredby-865a3b.svg	(from https://fast.com/app-809f4b.css)
15:38:02	4940/4940	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d7f5941ecc89af413f6cae580c8481a%22	https://fast.com/assets/fonts/fonts/oc-webfont.eot?hawyaq	C:/My%20Web%20Sites/fast/fast.com/assets/fonts/fonts/oc-webfontdef1.eot	(from https://fast.com/assets/fonts/oc-webfont.min.css)
15:38:04	34856/34856	---M--	200	added ('OK')	image/png	etag:%2263ef0af9c8fe63dc7f8a2b6ae6a189a7%22	https://fast.com/assets/new-logo-vert-fit-f0bf05.png	C:/My%20Web%20Sites/fast/fast.com/assets/new-logo-vert-fit-f0bf05.png	(from https://fast.com/app-809f4b.css)
15:38:04	4764/4764	---M-Z	200	added ('OK')	font/ttf	etag:%228b7a28f40bd99d3bb64e742a34523b98%22	https://fast.com/assets/fonts/fonts/oc-webfont.ttf?hawyaq	C:/My%20Web%20Sites/fast/fast.com/assets/fonts/fonts/oc-webfontdef1.ttf	(from https://fast.com/assets/fonts/oc-webfont.min.css)
15:38:05	4840/4840	---M--	200	added ('OK')	font/woff	etag:%22b80016def1234b100594be89239ea7a7%22	https://fast.com/assets/fonts/fonts/oc-webfont.woff?hawyaq	C:/My%20Web%20Sites/fast/fast.com/assets/fonts/fonts/oc-webfontdef1.woff	(from https://fast.com/assets/fonts/oc-webfont.min.css)
15:38:06	10184/10184	---M-Z	200	added ('OK')	image/svg+xml	etag:%227eb192ff0338cab1edcceaf80f7cba37%22	https://fast.com/assets/fonts/fonts/oc-webfont.svg?hawyaq	C:/My%20Web%20Sites/fast/fast.com/assets/fonts/fonts/oc-webfontdef1.svg	(from https://fast.com/assets/fonts/oc-webfont.min.css)
15:38:07	4006/4006	---M-Z	200	added ('OK')	text/html	etag:%2258875cb1a6084f07a3effd7fe05c7573%22	https://fast.com/app.css	C:/My%20Web%20Sites/fast/fast.com/app.html	(from https://fast.com/share/____share_shot___.html)
